orgnr,company_id,company_name,company_type,homepage,email,phone,address,segment_names,nace_codes,foundation_year,employees_latest,accounts_last_year,created_at,updated_at
5561047878,5561047878,Gävleborgs Åkeriservice Aktiebolag,AB,,,,"{""addressLine"": ""Strömsbrovägen 23"", ""postPlace"": ""Gävle"", ""postCode"": null, ""city"": ""Gävle"", ""county"": null, ""country"": ""Sweden""}","[""Föreningar""]","[""94111 Intressebevakning inom branschorganisationer""]",1966,,,2025-11-07T09:37:21.348679,2025-11-07T09:37:21.348680
5565713830,5565713830,Gävle Rörteam AB,AB,,,,"{""addressLine"": ""Kryddstigen 9"", ""postPlace"": ""Gävle"", ""postCode"": null, ""city"": ""Gävle"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43221 Värme- och sanitetsarbeten""]",1999,48,,2025-11-07T09:37:21.348681,2025-11-07T09:37:21.348682
5564207727,5564207727,Gävle Alltransport Aktiebolag,AB,,,,"{""addressLine"": ""Trutvägen 3"", ""postPlace"": ""Gävle"", ""postCode"": null, ""city"": ""Gävle"", ""county"": null, ""country"": ""Sweden""}","[""Transportförmedling"",""Åkerier""]","[""49410 Vägtransport, godstrafik""]",1991,59,,2025-11-07T09:37:21.348684,2025-11-07T09:37:21.348684
5567511661,5567511661,Gästrike Vatten AB,AB,,,,"{""addressLine"": ""Lysgatan 2"", ""postPlace"": ""Gävle"", ""postCode"": null, ""city"": ""Gävle"", ""county"": null, ""country"": ""Sweden""}","[""VVS-arbeten, material och produkter""]","[""37000 Avloppsrening"",""36001 Grundvattenförsörjning""]",2008,142,,2025-11-07T09:37:21.348686,2025-11-07T09:37:21.348686
5561910729,5561910729,Gästrike Avfallshantering Aktiebolag,AB,,,,"{""addressLine"": ""Transportgatan 9 d"", ""postPlace"": ""Ängelholm"", ""postCode"": null, ""city"": ""Ängelholm"", ""county"": null, ""country"": ""Sweden""}","[""Renhållningsentreprenörer, avfallshantering"",""Avfallshantering""]","[""38210 Behandling och bortskaffande av icke-farligt avfall""]",1975,,,2025-11-07T09:37:21.348688,2025-11-07T09:37:21.348688
5563519080,5563519080,Gärdets Bygg AB,AB,,,,"{""addressLine"": ""Värmdövägen 742"", ""postPlace"": ""Saltsjö-Boo"", ""postCode"": null, ""city"": ""Saltsjö-Boo"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41200 Byggande av bostadshus och andra byggnader"",""43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet""]",1989,56,,2025-11-07T09:37:21.348694,2025-11-07T09:37:21.348695
5566388160,5566388160,Gyllene M:n AB,AB,,,,"{""addressLine"": null, ""postPlace"": null, ""postCode"": null, ""city"": null, ""county"": ""Stockholm"", ""country"": ""Sweden""}","[""Restauranger""]","[""56100 Restaurangverksamhet""]",2003,115,,2025-11-07T09:37:21.348698,2025-11-07T09:37:21.348698
5560712746,5560712746,Guy Carpenter & Company Aktiebolag,AB,,,,"{""addressLine"": ""Torsgatan 26"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Försäkringar""]","[""66220 Verksamhet utförd av försäkringsombud och försäkringsmäklare"",""66290 Andra stödtjänster till försäkring och pensionsfondsverksamhet""]",1960,25,,2025-11-07T09:37:21.348700,2025-11-07T09:37:21.348700
5567044267,5567044267,Guteskolan AB,AB,,,,"{""addressLine"": ""Broväg 8 a"", ""postPlace"": ""Visby"", ""postCode"": null, ""city"": ""Visby"", ""county"": null, ""country"": ""Sweden""}","[""Restauranger"",""Förskolor"",""Skolor och utbildning""]","[""85201 Grundskoleutbildning och förskoleklass"",""85100 Förskoleutbildning"",""85311 Studieförberedande gymnasial utbildning"",""85321 Gymnasial yrkesutbildning"",""56100 Restaurangverksamhet""]",2006,113,,2025-11-07T09:37:21.348701,2025-11-07T09:37:21.348702
5560630450,5560630450,Gustav R. Johansson Aktiebolag,AB,,,,"{""addressLine"": ""Fabriksgatan 19"", ""postPlace"": ""Ljungby"", ""postCode"": null, ""city"": ""Ljungby"", ""county"": null, ""country"": ""Sweden""}","[""Betong, betongvaror"",""Byggmästare"",""Rivningsarbeten"",""Sten"",""Entreprenörer"",""Producenter"",""Brytning och gruvdrift"",""Betong, betongvaror - produktion""]","[""08120 Utvinning av sand, grus och berg; utvinning av lera och kaolin"",""23630 Tillverkning av fabriksblandad betong"",""43120 Mark- och grundarbeten"",""43110 Rivning av hus och byggnader""]",1956,40,,2025-11-07T09:37:21.348708,2025-11-07T09:37:21.348708
5564622198,5564622198,Gustafs Scandinavia Aktiebolag,AB,,,,"{""addressLine"": ""Stationsvägen 1"", ""postPlace"": ""Gustafs"", ""postCode"": null, ""city"": ""Gustafs"", ""county"": null, ""country"": ""Sweden""}","[""Trävaror"",""Producenter"",""Trävaror - produktion""]","[""16239 Tillverkning av övriga byggnads- och inredningssnickerier""]",1993,55,,2025-11-07T09:37:21.348709,2025-11-07T09:37:21.348710
5566540414,5566540414,Guldstadens Frakt i Skellefteå AB,AB,,,,"{""addressLine"": ""Tjärnvägen 28"", ""postPlace"": ""Skellefteå"", ""postCode"": null, ""city"": ""Skellefteå"", ""county"": null, ""country"": ""Sweden""}","[""Transportförmedling"",""Åkerier"",""Lastning och lossning""]","[""49410 Vägtransport, godstrafik"",""52241 Hamngodshantering""]",2004,78,,2025-11-07T09:37:21.348725,2025-11-07T09:37:21.348725
5563276475,5563276475,Grönlunds Yrkesutbildningar AB,AB,,,,"{""addressLine"": ""Golfvägen 8"", ""postPlace"": ""Danderyd"", ""postCode"": null, ""city"": ""Danderyd"", ""county"": null, ""country"": ""Sweden""}","[""Trafikskolor"",""Kontorstjänster"",""Skolor och utbildning""]","[""85324 Yrkesförarutbildning m.m."",""85530 Trafikskoleverksamhet"",""70100 Verksamheter som utövas av huvudkontor""]",1988,94,,2025-11-07T09:37:21.348733,2025-11-07T09:37:21.348733
5564514973,5564514973,Grödinge Frakt AB,AB,,,,"{""addressLine"": ""Rosenhill"", ""postPlace"": ""Grödinge"", ""postCode"": null, ""city"": ""Grödinge"", ""county"": null, ""country"": ""Sweden""}","[""Transportförmedling"",""Åkerier""]","[""49410 Vägtransport, godstrafik""]",1992,66,,2025-11-07T09:37:21.348734,2025-11-07T09:37:21.348735
5566881149,5566881149,Gränna Eltjänst AB,AB,,,,"{""addressLine"": ""Skiftesvägen 8"", ""postPlace"": ""Gränna"", ""postCode"": null, ""city"": ""Gränna"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Fastighetsbolag, lokaler"",""Elinstallationer""]","[""43210 Elinstallationer"",""68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler""]",2005,36,,2025-11-07T09:37:21.348740,2025-11-07T09:37:21.348741
5560016122,5560016122,Gränges AB,AB,,,,"{""addressLine"": ""Linnégatan 18 8tr"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Forskning"",""Facklig, vetenskaplig och teknisk verksamhet"",""Kontorstjänster""]","[""70100 Verksamheter som utövas av huvudkontor"",""72190 Annan naturvetenskaplig och teknisk forskning och utveckling""]",1897,25,,2025-11-07T09:37:21.348742,2025-11-07T09:37:21.348742
5563817088,5563817088,Grytnäs Projekt AB,AB,,,,"{""addressLine"": ""Krontallsvägen 2"", ""postPlace"": ""Falun"", ""postCode"": null, ""city"": ""Falun"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""41200 Byggande av bostadshus och andra byggnader""]",1989,38,,2025-11-07T09:37:21.348743,2025-11-07T09:37:21.348744
5567627731,5567627731,Grundkraft AB,AB,,,,"{""addressLine"": null, ""postPlace"": null, ""postCode"": null, ""city"": null, ""county"": ""Stockholm"", ""country"": ""Sweden""}","[""Byggmästare"",""Entreprenörer""]","[""43120 Mark- och grundarbeten""]",2008,17,,2025-11-07T09:37:21.348747,2025-11-07T09:37:21.348747
5564653359,5564653359,Grothkaross Aktiebolag,AB,,,,"{""addressLine"": ""Industrigatan 1-3"", ""postPlace"": ""Mönsterås"", ""postCode"": null, ""city"": ""Mönsterås"", ""county"": null, ""country"": ""Sweden""}","[""Bilar"",""Bilreparationer"",""Karosserifabriker och verkstäder"",""Producenter""]","[""29200 Tillverkning av karosserier för motorfordon; tillverkning av släpfordon och påhängsvagnar"",""45201 Allmän service och reparation av motorfordon utom motorcyklar""]",1993,40,,2025-11-07T09:37:21.348753,2025-11-07T09:37:21.348754
5591765721,5591765721,Grev Ture Investments AB,AB,,,,"{""addressLine"": null, ""postPlace"": null, ""postCode"": null, ""city"": null, ""county"": ""Stockholm"", ""country"": ""Sweden""}",[],"[""00009 Huvudnäring okänd""]",2018,,,2025-11-07T09:37:21.348757,2025-11-07T09:37:21.348757
5564467057,5564467057,Greiff Industrimiljö Aktiebolag,AB,,,,"{""addressLine"": ""Dynamovägen 17"", ""postPlace"": ""Motala"", ""postCode"": null, ""city"": ""Motala"", ""county"": null, ""country"": ""Sweden""}","[""Kylanläggningar, frysanläggningar"",""Maskinförnödenheter"",""Kyl-, frysanläggningar - tillverkning"",""Maskinförnödenheter - tillverkning"",""Producenter""]","[""28250 Tillverkning av maskiner och apparater för kyla och ventilation utom för hushåll"",""28290 Övrig tillverkning av maskiner för allmänt ändamål""]",1992,15,,2025-11-07T09:37:21.348758,2025-11-07T09:37:21.348759
5592703440,5592703440,Green Östergötland AB,AB,,,,"{""addressLine"": ""Sättunagatan 2"", ""postPlace"": ""Linköping"", ""postCode"": null, ""city"": ""Linköping"", ""county"": null, ""country"": ""Sweden""}","[""Parkanläggningar""]","[""81300 Skötsel och underhåll av grönytor""]",2020,81,,2025-11-07T09:37:21.348760,2025-11-07T09:37:21.348761
5567919286,5567919286,Great Products Motor i Strängnäs AB,AB,,,,"{""addressLine"": ""Mästarvägen 1"", ""postPlace"": ""Strängnäs"", ""postCode"": null, ""city"": ""Strängnäs"", ""county"": null, ""country"": ""Sweden""}","[""Bilar""]","[""45110 Handel med personbilar och lätta motorfordon""]",2009,5,,2025-11-07T09:37:21.348762,2025-11-07T09:37:21.348763
5593406019,5593406019,Grassfish Sweden AB,AB,,,,"{""addressLine"": null, ""postPlace"": null, ""postCode"": null, ""city"": null, ""county"": ""Halland"", ""country"": ""Sweden""}","[""Datacenters""]","[""62030 Datordrifttjänster""]",2021,51,,2025-11-07T09:37:21.348765,2025-11-07T09:37:21.348766
5563194249,5563194249,Granitor Property Development AB,AB,,,,"{""addressLine"": ""Basargränd 4"", ""postPlace"": ""Malmö"", ""postCode"": null, ""city"": ""Malmö"", ""county"": null, ""country"": ""Sweden""}","[""Byggentreprenader-Infrastruktur"",""Fastighetsbolag, lokaler"",""Konsulter"",""Teknikkonsulter""]","[""71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik"",""68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler""]",1988,63,,2025-11-07T09:37:21.348770,2025-11-07T09:37:21.348771
5593231797,5593231797,Granitor Portfolio Management AB,AB,,,,"{""addressLine"": ""Telegrafgatan 6 a"", ""postPlace"": ""Solna"", ""postCode"": null, ""city"": ""Solna"", ""county"": null, ""country"": ""Sweden""}","[""Kontorstjänster""]","[""70100 Verksamheter som utövas av huvudkontor""]",2021,24,,2025-11-07T09:37:21.348772,2025-11-07T09:37:21.348772
5590115654,5590115654,Grafana Labs AB,AB,,,,"{""addressLine"": null, ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Datakonsulter"",""Konsulter""]","[""62020 Datakonsultverksamhet""]",2015,63,,2025-11-07T09:37:21.348780,2025-11-07T09:37:21.348781
5561138255,5561138255,Gotlandsflis Aktiebolag,AB,,,,"{""addressLine"": ""Hamnvägen 7 Industriområdet"", ""postPlace"": ""Klintehamn"", ""postCode"": null, ""city"": ""Klintehamn"", ""county"": null, ""country"": ""Sweden""}","[""Sågverk"",""Trävaror""]","[""16101 Sågning av trä"",""16102 Hyvling av trä""]",1967,43,,2025-11-07T09:37:21.348789,2025-11-07T09:37:21.348790
5567284624,5567284624,GotlandsBuss AB,AB,,,,"{""addressLine"": ""Lundbygatan 12"", ""postPlace"": ""Visby"", ""postCode"": null, ""city"": ""Visby"", ""county"": null, ""country"": ""Sweden""}","[""Busstrafik, biltrafik"",""Transportförmedling"",""Passagerartransporter""]","[""49311 Linjebussverksamhet""]",2007,110,,2025-11-07T09:37:21.348793,2025-11-07T09:37:21.348794
5566303441,5566303441,Gotlands Bilfrakt Aktiebolag,AB,,,,"{""addressLine"": ""Lundbygatan 3"", ""postPlace"": ""Visby"", ""postCode"": null, ""city"": ""Visby"", ""county"": null, ""country"": ""Sweden""}","[""Fastighetsbolag, lokaler"",""Transportförmedling"",""Åkerier""]","[""49410 Vägtransport, godstrafik"",""68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler""]",2002,80,,2025-11-07T09:37:21.348799,2025-11-07T09:37:21.348800
5569119992,5569119992,Goobit AB,AB,,,,"{""addressLine"": ""Mäster Samuelsgatan 36"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Finansbolag, finansiella tjänster""]","[""66190 Andra stödtjänster till finansiella tjänster utom försäkring och pensionsfondsverksamhet""]",2012,6,,2025-11-07T09:37:21.348803,2025-11-07T09:37:21.348804
5562014406,5562014406,Golvimporten Entreprenad Aktiebolag,AB,,,,"{""addressLine"": ""Elementgatan 14"", ""postPlace"": ""Borås"", ""postCode"": null, ""city"": ""Borås"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43330 Golv- och väggbeläggningsarbeten""]",1979,34,,2025-11-07T09:37:21.348805,2025-11-07T09:37:21.348806
5561792630,5561792630,Golvet Göteborg Aktiebolag,AB,,,,"{""addressLine"": ""August Barks Gata 25"", ""postPlace"": ""Västra Frölunda"", ""postCode"": null, ""city"": ""Västra Frölunda"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare""]","[""43330 Golv- och väggbeläggningsarbeten""]",1973,75,,2025-11-07T09:37:21.348807,2025-11-07T09:37:21.348808
5564759420,5564759420,GolfStar Sverige AB,AB,,,,"{""addressLine"": ""Lindövägen 100"", ""postPlace"": ""Vallentuna"", ""postCode"": null, ""city"": ""Vallentuna"", ""county"": null, ""country"": ""Sweden""}","[""Golfbanor""]","[""93112 Drift av golfbanor""]",1993,23,,2025-11-07T09:37:21.348809,2025-11-07T09:37:21.348809
5592137011,5592137011,Golden Islands AB,AB,,,,"{""addressLine"": ""Kocksgatan 24"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Evenemangsproduktioner""]","[""90020 Stödtjänster till artistisk verksamhet""]",2019,2,,2025-11-07T09:37:21.348810,2025-11-07T09:37:21.348811
5591020010,5591020010,Goldcup 14363 AB,AB,,,,"{""addressLine"": ""Stortorget 8"", ""postPlace"": ""Malmö"", ""postCode"": null, ""city"": ""Malmö"", ""county"": null, ""country"": ""Sweden""}","[""Uthyrning""]","[""77350 Uthyrning och leasing av flygplan""]",2017,,,2025-11-07T09:37:21.348812,2025-11-07T09:37:21.348813
5592122849,5592122849,God Assistans i Värmland AB,AB,,,,"{""addressLine"": null, ""postPlace"": null, ""postCode"": null, ""city"": null, ""county"": ""Stockholms Län"", ""country"": ""Sweden""}","[""Omvårdnad och omsorg""]","[""88102 Öppna sociala insatser för personer med funktionshinder""]",2019,207,,2025-11-07T09:37:21.348817,2025-11-07T09:37:21.348817
5590793237,5590793237,God Assistans i Syd AB,AB,,,,"{""addressLine"": null, ""postPlace"": null, ""postCode"": null, ""city"": null, ""county"": ""Stockholms Län"", ""country"": ""Sweden""}","[""Omvårdnad och omsorg""]","[""88102 Öppna sociala insatser för personer med funktionshinder""]",2016,214,,2025-11-07T09:37:21.348818,2025-11-07T09:37:21.348819
5594184359,5594184359,Go North Rocket 29 AB,AB,,,,"{""addressLine"": ""Första Långgatan 28 b"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Postorder/e-handel""]","[""47911 Postorderhandel och detaljhandel på Internet med brett sortiment""]",2023,,,2025-11-07T09:37:21.348820,2025-11-07T09:37:21.348820
5593974933,5593974933,Go North Rocket 24 AB,AB,,,,"{""addressLine"": ""Första Långgatan 28 b"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Postorder/e-handel""]","[""47911 Postorderhandel och detaljhandel på Internet med brett sortiment""]",2022,,,2025-11-07T09:37:21.348821,2025-11-07T09:37:21.348822
5560406521,5560406521,Gnosjö Automatsvarvning Aktiebolag,AB,,,,"{""addressLine"": ""Lidängsvägen 1"", ""postPlace"": ""Gnosjö"", ""postCode"": null, ""city"": ""Gnosjö"", ""county"": null, ""country"": ""Sweden""}","[""Metaller, legeringar"",""Metallurgisk industri""]","[""25620 Metallegoarbeten""]",1941,60,,2025-11-07T09:37:21.348823,2025-11-07T09:37:21.348824
5565596268,5565596268,Gnestahem AB,AB,,,,"{""addressLine"": ""Thulegatan 4"", ""postPlace"": ""Gnesta"", ""postCode"": null, ""city"": ""Gnesta"", ""county"": null, ""country"": ""Sweden""}","[""Fastighetsbolag, lokaler""]","[""68201 Uthyrning och förvaltning av egna eller arrenderade bostäder""]",1998,34,,2025-11-07T09:37:21.348826,2025-11-07T09:37:21.348827
5567733869,5567733869,Glötesvålen Vind AB,AB,,,,"{""addressLine"": ""Lilla Nygatan 1"", ""postPlace"": ""Stockholm"", ""postCode"": null, ""city"": ""Stockholm"", ""county"": null, ""country"": ""Sweden""}","[""Energiförsörjning"",""Producenter""]","[""35110 Generering av elektricitet""]",2008,,,2025-11-07T09:37:21.348828,2025-11-07T09:37:21.348829
5566684675,5566684675,Glooko AB,AB,,,,"{""addressLine"": ""Nellickevägen 20"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Datautveckling, systemutveckling, programutveckling""]","[""58290 Utgivning av annan programvara""]",2004,56,,2025-11-07T09:37:21.348832,2025-11-07T09:37:21.348832
5590422035,5590422035,GlobalLogic Sweden AB,AB,,,,"{""addressLine"": ""Mårten Krakowgatan 2"", ""postPlace"": ""Göteborg"", ""postCode"": null, ""city"": ""Göteborg"", ""county"": null, ""country"": ""Sweden""}","[""Internet - Konsulter, operatörer""]","[""62010 Dataprogrammering""]",2015,87,,2025-11-07T09:37:21.348833,2025-11-07T09:37:21.348834
5591039986,5591039986,Global Taxation Services Nordic Sweden AB,AB,,,,"{""addressLine"": ""Stationsgatan 7-9"", ""postPlace"": ""Skövde"", ""postCode"": null, ""city"": ""Skövde"", ""county"": null, ""country"": ""Sweden""}","[""Redovisning, bokföring""]","[""69201 Redovisning och bokföring""]",2017,84,,2025-11-07T09:37:21.348835,2025-11-07T09:37:21.348835
5567576367,5567576367,Global Product Compliance (Europe) AB,AB,,,,"{""addressLine"": ""Scheelevägen 17 Ideon Science Park"", ""postPlace"": ""Lund"", ""postCode"": null, ""city"": ""Lund"", ""county"": null, ""country"": ""Sweden""}","[""Konsulter"",""Miljöteknik"",""Teknikkonsulter""]","[""71124 Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik""]",2008,22,,2025-11-07T09:37:21.348837,2025-11-07T09:37:21.348837
5569067977,5569067977,Global Infrateknik AB,AB,,,,"{""addressLine"": ""Lågspänningsgatan 7"", ""postPlace"": ""Västerås"", ""postCode"": null, ""city"": ""Västerås"", ""county"": null, ""country"": ""Sweden""}","[""Byggmästare"",""Elinstallationer"",""Ventilation, luftbehandling""]","[""43222 Ventilationsarbeten"",""43210 Elinstallationer"",""43223 Kyl- och frysinstallationsarbeten""]",2012,58,,2025-11-07T09:37:21.348839,2025-11-07T09:37:21.348840
